business,industry,order,stage,capital,revenue,inputs,maintenance,profit_after_tax,payback_hours,npc_profit,utility_stress_profit,upgrade_payback_hours,input_output_scale_ratio
infrastructure_holding,construction,9,24,16584223.72,276986.6023,23151.2393,10323.6037,211855.2306,78.2809,176538.8191,243511.7593,65.2235,0.882653
infrastructure_holding,construction,9,25,18346028.86,313173.4145,26024.5182,11600.9944,239726.6747,76.5289,199900.96,275547.902,63.2118,0.877551
infrastructure_holding,construction,9,26,20319250.62,355059.9649,29333.7256,13079.5866,272002.5878,74.7024,226967.7969,312646.6527,61.136,0.872449
infrastructure_holding,construction,9,27,22529258.99,403651.7053,33153.1738,14794.8705,309462.185,72.8013,258396.733,355703.661,58.9971,0.867347
infrastructure_holding,construction,9,28,25004468.37,460157.098,37571.8196,16789.5061,353042.3219,70.8257,294978.4429,405795.7723,56.7967,0.862245
infrastructure_holding,construction,9,29,27776702.87,526035.7248,42696.6578,19115.0157,403874.9247,68.7755,337668.5775,464224.0513,54.5365,0.857143
infrastructure_holding,construction,9,30,33902170.47,661985.0259,53411.4079,23914.0144,508653.8551,66.6508,425556.8944,584659.6035,58.4609,0.852041
infrastructure_holding,construction,9,31,37379661.43,754294.9216,60494.8863,27172.547,579965.9149,64.4515,485521.0609,666627.4884,48.7644,0.846939
infrastructure_holding,construction,9,32,41274451.31,862787.3632,68779.1966,31002.3202,663815.0864,62.1776,556058.7755,763005.8464,46.45,0.841837
infrastructure_holding,construction,9,33,45636615.97,990784.7197,78504.1346,35520.6161,762781.173,59.8292,639350.9578,876759.969,44.0774,0.836735
infrastructure_holding,construction,9,34,50522240.39,1142429.8469,89967.6809,40873.676,880081.9863,57.4063,738118.6802,1011588.49,41.6504,0.831633
infrastructure_holding,construction,9,35,55994139.74,1322934.2837,103543.4578,47245.467,1019766.4622,54.9088,855786.7732,1172145.3588,39.1733,0.826531
infrastructure_holding,construction,9,36,62122667.01,1538919.4534,119704.6867,54869.7256,1186980.1858,52.3367,996708.8071,1364345.0411,36.6509,0.821429
infrastructure_holding,construction,9,37,68986617.56,1798893.4229,139057.6259,64046.7851,1388336.4404,49.6901,1166481.5144,1595789.0119,34.0886,0.816327
infrastructure_holding,construction,9,38,76674242.17,2113929.7692,162389.1744,75167.5414,1632444.5564,46.969,1372392.5123,1876373.0533,31.4927,0.811225
infrastructure_holding,construction,9,39,85284381.73,2498655.5272,190736.0851,88748.3271,1930678.87,44.1733,1624071.967,2219171.115,28.8704,0.806122
infrastructure_holding,construction,9,40,107695836.45,3372483.3722,255810.7913,119594.3761,2607458.0382,41.303,2194676.1347,2997078.2048,33.1149,0.80102
infrastructure_holding,construction,9,41,118496395.52,3993293.7376,300971.4088,141508.9283,3089207.6584,38.3582,2601668.9486,3550813.4005,22.4194,0.795918
infrastructure_holding,construction,9,42,130593021.68,4774251.4864,357524.9719,169076.6711,3695455.3638,35.3388,3114037.0602,4247649.8434,19.9533,0.790816
infrastructure_holding,construction,9,43,144141242.98,5771904.9594,429446.7097,204293.7533,4470203.1119,32.2449,3769060.1496,5138164.4964,17.4873,0.785714
infrastructure_holding,construction,9,44,159315250.83,7070727.8868,522666.8351,250142.0926,5479189.4943,29.0764,4622439.9641,6297918.959,15.0389,0.780612
infrastructure_holding,construction,9,45,176310139.62,8802389.2441,646418.155,311269.5902,6824890.3041,25.8334,5761014.5726,7844701.4989,12.629,0.77551
infrastructure_holding,construction,9,46,195344415.07,11183459.99,815872.9304,395321.1849,8675871.311,22.5158,7327637.4115,9972265.8747,10.2833,0.770408
infrastructure_holding,construction,9,47,216662803.57,14596030.3561,1057780.1354,515784.6285,11329545.0652,19.1237,9574369.4532,13022465.5922,8.0335,0.765306
infrastructure_holding,construction,9,48,240539398.69,19781516.1398,1424017.1917,698831.8355,15363040.388,15.657,12990355.2888,17658667.1126,5.9196,0.760204
infrastructure_holding,construction,9,49,267281185.23,28389659.0375,2029977.7672,1002698.5459,22060574.9703,12.1158,18664062.0334,25356982.7245,3.9928,0.755102
infrastructure_holding,construction,9,50,346978655.43,52503473.5177,3728848.6856,1853914.143,40821018.2995,8.5,34555591.6427,46920710.6891,4.2482,0.75
electronics_workshop,technoprom,1,1,12000.0,3967.7103,2580.0,8.4,1200.0,10.0,-704.2317,1049.3103,,1.0
electronics_workshop,technoprom,1,2,12600.0,4126.6846,2669.6808,8.6356,1260.0803,9.9994,-711.8091,1106.8974,9.9866,0.994897
electronics_workshop,technoprom,1,3,13272.0,4306.5687,2771.7662,8.9022,1327.5332,9.9975,-721.2966,1171.372,9.9625,0.989796
electronics_workshop,technoprom,1,4,14024.64,4509.648,2887.5128,9.2031,1403.2509,9.9944,-732.7539,1243.5991,9.9401,0.984695
electronics_workshop,technoprom,1,5,14867.6,4738.4857,3018.3162,9.5423,1488.2457,9.99,-746.228,1324.5635,9.9178,0.979592
electronics_workshop,technoprom,1,6,15811.71,4995.9345,3165.7297,9.9238,1583.6446,9.9844,-761.7706,1415.3622,9.8964,0.97449
electronics_workshop,technoprom,1,7,16869.12,5285.1846,3331.4818,10.3524,1690.7148,9.9775,-779.4274,1517.2306,9.8758,0.969388
electronics_workshop,technoprom,1,8,18053.41,5609.7989,3517.4894,10.8335,1810.884,9.9694,-799.2286,1631.5645,9.8552,0.964286
electronics_workshop,technoprom,1,9,19379.82,5973.7728,3725.8915,11.3729,1945.7623,9.96,-821.192,1759.9408,9.8341,0.959184
electronics_workshop,technoprom,1,10,24293.38,7428.8869,4608.8114,13.5293,2441.6952,9.9494,-983.6369,2217.0471,9.9077,0.954081
electronics_workshop,technoprom,1,11,25957.23,7877.5873,4861.0477,14.1943,2612.0405,9.9375,-1003.6959,2380.5835,9.7675,0.94898
electronics_workshop,technoprom,1,12,27820.74,8380.9192,5143.8363,14.9402,2803.2641,9.9244,-1025.9593,2564.2101,9.7452,0.943878
electronics_workshop,technoprom,1,13,29907.87,8945.0958,5460.4255,15.7763,3017.9378,9.91,-1050.3379,2770.4675,9.7223,0.938775
electronics_workshop,technoprom,1,14,32245.46,9577.0727,5814.4351,16.7129,3258.9546,9.8944,-1076.7073,3002.218,9.6989,0.933673
electronics_workshop,technoprom,1,15,34863.56,10284.6345,6209.8897,17.7614,3529.5755,9.8776,-1104.8884,3262.6951,9.6744,0.928571
electronics_workshop,technoprom,1,16,37795.83,11076.4864,6651.2658,18.9349,3833.4685,9.8594,-1134.6446,3555.5423,9.649,0.923469
electronics_workshop,technoprom,1,17,41079.97,11962.365,7143.535,20.2478,4174.7666,9.8401,-1165.6582,3884.8743,9.6225,0.918367
electronics_workshop,technoprom,1,18,44758.21,12953.1737,7692.2416,21.7161,4558.1179,9.8194,-1197.5396,4255.3246,9.595,0.913265
electronics_workshop,technoprom,1,19,48877.83,14061.1052,8303.5391,23.358,4988.761,9.7976,-1229.7825,4672.1275,9.5662,0.908163
electronics_workshop,technoprom,1,20,60794.2,17387.6375,10210.2778,28.2878,6219.6926,9.7745,-1433.5945,5843.1062,9.6808,0.903061
electronics_workshop,technoprom,1,21,65961.86,18760.9097,10954.4426,30.323,6765.2453,9.7501,-1453.2592,6374.9944,9.4723,0.897959
electronics_workshop,technoprom,1,22,71749.64,20297.8618,11784.5241,32.6007,7378.2412,9.7245,-1471.0974,6973.4142,9.4418,0.892857
electronics_workshop,technoprom,1,23,78231.95,22017.6659,12709.9598,35.1494,8067.1243,9.6976,-1485.9563,7646.8642,9.4099,0.887755
electronics_workshop,technoprom,1,24,85492.14,23941.807,13741.2658,38.0009,8841.4101,9.6695,-1496.4539,8404.9366,9.3766,0.882653
electronics_workshop,technoprom,1,25,93623.55,26094.3613,14890.1398,41.1909,9711.8367,9.6401,-1500.9115,9258.4779,9.3419,0.877551
electronics_workshop,technoprom,1,26,102730.73,28502.3052,16169.6185,44.7594,10690.4967,9.6095,-1497.343,10219.7203,9.3058,0.872449
electronics_workshop,technoprom,1,27,112930.77,31195.8885,17594.2197,48.7512,11791.0383,9.5777,-1483.3699,11302.4942,9.2682,0.867347
electronics_workshop,technoprom,1,28,124354.81,34209.0312,19180.1147,53.2165,13028.859,9.5446,-1456.1637,12522.4295,9.2292,0.862245
electronics_workshop,technoprom,1,29,137149.74,37579.7718,20945.3249,58.2118,14421.3244,9.5102,-1412.3818,13897.1818,9.1887,0.857143
electronics_workshop,technoprom,1,30,193750.36,52888.0672,29302.0404,80.8982,20449.4619,9.4746,-1723.505,19757.1932,9.3894,0.852041
electronics_workshop,technoprom,1,31,209800.32,57066.459,31427.705,87.0904,22229.9474,9.4377,-1575.4807,21531.8409,9.0144,0.846939
electronics_workshop,technoprom,1,32,227776.27,61749.1825,33801.7229,94.03,24232.4837,9.3996,-1397.2684,23529.9534,8.9766,0.841837
electronics_workshop,technoprom,1,33,247909.34,66996.5429,36451.8783,101.8064,26485.2866,9.3603,-1182.3895,25780.4087,8.9369,0.836735
electronics_workshop,technoprom,1,34,270458.38,72876.2413,39409.1646,110.5199,29020.2044,9.3197,-923.2738,28315.8497,8.8954,0.831633
electronics_workshop,technoprom,1,35,295713.3,79464.3148,42708.1564,120.2832,31873.2115,9.2778,-611.0659,31173.2041,8.852,0.826531
electronics_workshop,technoprom,1,36,323998.81,86846.1844,46387.4273,131.2228,35084.9548,9.2347,-235.4163,34394.2586,8.8069,0.821429
electronics_workshop,technoprom,1,37,355678.58,95117.8328,50490.0272,143.4811,38701.3623,9.1903,215.7443,38026.2977,8.76,0.816327
electronics_workshop,technoprom,1,38,391159.92,104387.1422,55064.006,157.2179,42774.3489,9.1447,756.4868,42122.8477,8.7114,0.811224
electronics_workshop,technoprom,1,39,430899.03,114775.3855,60163.0045,172.6129,47362.5983,9.0979,1403.1888,46744.5001,8.6611,0.806122
electronics_workshop,technoprom,1,40,572881.47,152338.0604,79347.2266,228.2794,63303.4224,9.0498,2621.329,62613.4906,8.9068,0.80102
electronics_workshop,technoprom,1,41,622730.2,165352.69,85577.488,247.5666,69189.0428,9.0004,3668.3534,68581.6776,8.4696,0.795918
electronics_workshop,technoprom,1,42,678560.78,179954.2965,92537.4637,269.2056,75818.4356,8.9498,4888.036,75311.44,8.4217,0.790816
electronics_workshop,technoprom,1,43,741091.03,196337.1431,100310.6064,293.4844,83287.7556,8.898,6310.3205,82902.626,8.3716,0.785714
electronics_workshop,technoprom,1,44,811124.91,214719.938,108990.2063,320.727,91705.8341,8.8449,7969.914,91468.3969,8.3195,0.780612
electronics_workshop,technoprom,1,45,889562.86,235348.9608,118680.5495,351.2985,101195.8881,8.7905,9907.0458,101137.0425,8.2653,0.77551
electronics_workshop,technoprom,1,46,977413.36,258501.6338,129498.2548,385.6099,111897.4592,8.7349,12168.315,112054.0389,8.2091,0.770408
electronics_workshop,technoprom,1,47,1075805.92,284490.5452,141573.7616,424.1245,123968.6135,8.6781,14807.6694,124384.3874,8.151,0.765306
electronics_workshop,technoprom,1,48,1186005.59,313668.0119,155053.0,467.3644,137588.4533,8.62,17887.5452,138315.2871,8.0911,0.760204
electronics_workshop,technoprom,1,49,1309429.22,346431.2808,170099.2839,515.9183,152959.9884,8.5606,21480.1805,154059.1935,8.0294,0.755102
electronics_workshop,technoprom,1,50,1738760.95,460287.2209,224476.0063,684.6486,204560.1124,8.5,30831.1186,206414.5186,8.3204,0.75
electrical_factory,technoprom,2,1,31493.55,6346.6773,3740.0,21.0,2249.5393,14.0,-553.6581,2145.6773,,1.0
electrical_factory,technoprom,2,2,32993.55,6600.7221,3869.8565,21.5884,2357.0712,13.9977,-545.7955,2254.0,13.9494,0.994897
electrical_factory,technoprom,2,3,34673.55,6889.0961,4018.2149,22.2563,2478.3037,13.9908,-538.3017,2375.8938,13.8577,0.989796
electrical_factory,technoprom,2,4,36555.15,7215.7025,4187.0198,23.0128,2614.9328,13.9794,-530.9805,2513.0793,13.7716,0.984694
electrical_factory,technoprom,2,5,38662.54,7584.9268,4378.4666,23.868,2768.8552,13.9634,-523.6265,2667.4784,13.6913,0.979593
electrical_factory,technoprom,2,6,41022.82,8001.7131,4595.0014,24.8334,2942.2341,13.9427,-515.965,2841.2899,13.6134,0.97449
electrical_factory,technoprom,2,7,43666.33,8471.6274,4839.3767,25.9217,3137.5062,13.9175,-507.6849,3036.9905,13.5376,0.969387
electrical_factory,technoprom,2,8,46627.06,9000.934,5114.6819,27.1477,3357.4208,13.8878,-498.4234,3257.3771,13.4631,0.964286
electrical_factory,technoprom,2,9,49943.08,9596.7093,5424.3688,28.5276,3605.1171,13.8534,-487.7135,3505.6517,13.3874,0.959183
electrical_factory,technoprom,2,10,58362.98,11166.0902,6277.863,32.1626,4224.7762,13.8145,-516.0849,4117.4925,13.588,0.954082
electrical_factory,technoprom,2,11,62522.6,11916.369,6663.8609,33.9004,4540.1887,13.7709,-496.5965,4434.6241,13.1879,0.948979
electrical_factory,technoprom,2,12,67181.37,12760.5596,7097.585,35.8557,4895.5935,13.7228,-473.7854,4792.109,13.1083,0.943878
electrical_factory,technoprom,2,13,72399.19,13710.1051,7584.5143,38.055,5296.1562,13.6701,-446.7424,5195.24,13.0262,0.938776
electrical_factory,technoprom,2,14,78243.15,14777.9272,8130.8086,40.5282,5747.7336,13.6129,-414.3994,5650.0246,12.9412,0.933674
electrical_factory,technoprom,2,15,84788.39,15978.6233,8743.3907,43.3093,6256.9734,13.551,-375.4966,6163.2892,12.853,0.928571
electrical_factory,technoprom,2,16,92119.06,17328.7012,9430.0435,46.4363,6831.4327,13.4846,-328.5405,6742.8046,12.761,0.923469
electrical_factory,technoprom,2,17,100329.41,18846.8138,10199.5148,49.9525,7479.6914,13.4136,-271.7737,7397.4036,12.6652,0.918367
electrical_factory,technoprom,2,18,109525.0,20554.0827,11061.6596,53.9068,8211.5091,13.338,-203.1301,8137.1445,12.5654,0.913265
electrical_factory,technoprom,2,19,119824.06,22474.4222,12027.5632,58.3546,9037.9988,13.2578,-120.1617,8973.4969,12.4612,0.908163
electrical_factory,technoprom,2,20,142235.65,26673.587,14194.6202,68.0806,10797.471,13.1731,-21.1413,10740.9309,12.7377,0.903061
electrical_factory,technoprom,2,21,155154.79,29105.6909,15401.3836,73.7138,11858.6164,13.0837,108.7635,11818.666,12.1747,0.897959
electrical_factory,technoprom,2,22,169624.23,31844.3964,16754.8372,80.0571,13058.2668,12.9898,263.2042,13038.3448,12.0614,0.892857
electrical_factory,technoprom,2,23,185830.0,34929.2497,18272.907,87.2022,14415.1523,12.8913,446.8372,14419.3868,11.9434,0.887755
electrical_factory,technoprom,2,24,203980.47,38405.1916,19975.8449,95.2531,15950.6615,12.7882,665.1329,15983.9943,11.8205,0.882653
electrical_factory,technoprom,2,25,224308.99,42323.3002,21886.5361,104.3281,17689.2193,12.6805,924.5079,17757.5494,11.6927,0.877551
electrical_factory,technoprom,2,26,247076.93,46741.6729,24030.8688,114.5618,19658.7308,12.5683,1232.4733,19769.0812,11.5602,0.872449
electrical_factory,technoprom,2,27,272577.03,51726.4738,26438.1423,126.1074,21891.135,12.4515,1597.8582,22051.8544,11.4227,0.867347
electrical_factory,technoprom,2,28,301137.14,57353.0826,29141.5452,139.1396,24422.986,12.3301,2031.0086,24643.9807,11.2803,0.862245
electrical_factory,technoprom,2,29,333124.46,63707.4584,32178.7132,153.8575,27296.1524,12.2041,2544.0395,27589.1568,11.1331,0.857143
electrical_factory,technoprom,2,30,421217.58,80928.2281,40633.6302,193.7437,34887.7431,12.0735,3598.3934,35320.4271,11.604,0.852041
electrical_factory,technoprom,2,31,461342.48,89098.9468,44468.2223,212.6685,38643.7087,11.9384,4364.1555,39186.5005,10.683,0.846939
electrical_factory,technoprom,2,32,506282.36,98341.7844,48785.5399,234.0765,42910.2861,11.7986,5261.0412,43582.6927,10.533,0.841837
electrical_factory,technoprom,2,33,556615.03,108803.7996,53648.43,258.3084,47760.4433,11.6543,6312.0863,48585.4813,10.3775,0.836735
electrical_factory,technoprom,2,34,612987.61,120653.5349,59128.4874,285.7544,53278.185,11.5054,7544.3424,54283.0004,10.2166,0.831633
electrical_factory,technoprom,2,35,676124.92,134084.3862,65307.3901,316.8626,59560.3162,11.3519,8989.5613,60776.9112,10.0503,0.826531
electrical_factory,technoprom,2,36,746838.7,149318.4808,72278.4022,352.1474,66718.5002,11.1939,10685.0339,68184.5898,9.8787,0.821429
electrical_factory,technoprom,2,37,826038.12,166611.3297,80148.1701,392.2006,74881.7343,11.0312,12674.608,76641.7625,9.702,0.816327
electrical_factory,technoprom,2,38,914741.48,186257.2155,89038.8083,437.7038,84199.2119,10.864,15009.8561,86305.5494,9.5201,0.811224
electrical_factory,technoprom,2,39,1014089.24,208595.5459,99090.3201,489.4433,94843.7308,10.6922,17751.5133,97358.0978,9.3332,0.806122
electrical_factory,technoprom,2,40,1328191.98,276195.4025,130372.2636,646.0162,126304.0968,10.5158,24751.9105,129839.2094,9.9841,0.80102
electrical_factory,technoprom,2,41,1452813.82,305650.7827,143357.106,714.24,140574.1099,10.3349,28770.7272,144713.8948,8.7331,0.795918
electrical_factory,technoprom,2,42,1592390.28,339209.8101,158077.1925,791.9685,156896.3648,10.1493,33460.0909,161743.3324,8.5513,0.790816
electrical_factory,technoprom,2,43,1748715.92,377485.6374,174779.4079,880.6219,175588.2786,9.9592,38938.7762,181263.3244,8.3633,0.785714
electrical_factory,technoprom,2,44,1923800.62,421191.3264,193749.219,981.8518,197020.4224,9.7645,45347.3809,203666.2299,8.1693,0.780612
electrical_factory,technoprom,2,45,2119895.5,471157.8159,215317.3876,1097.5828,221626.2756,9.5652,52852.5885,229411.3881,7.9694,0.77551
electrical_factory,technoprom,2,46,2339521.75,528355.5127,239867.993,1230.0625,249913.9878,9.3613,61652.3582,259037.6933,7.764,0.770408
electrical_factory,technoprom,2,47,2585503.17,593920.3326,267848.0961,1381.922,282480.5736,9.1529,71982.1999,293178.7738,7.5532,0.765306
electrical_factory,technoprom,2,48,2861002.33,669185.2745,299779.3784,1556.2486,320029.1934,8.9398,84122.9035,332581.4854,7.3371,0.760204
electrical_factory,technoprom,2,49,3169561.42,755718.7928,336272.2638,1756.6751,363390.1729,8.7222,98409.9634,378128.4111,7.1161,0.755102
electrical_factory,technoprom,2,50,4167276.06,1014057.7742,448176.5644,2355.0328,490267.774,8.5,136626.3399,510799.5223,7.8636,0.75
sensor_factory,technoprom,3,1,72509.2,7406.1954,3190.0,49.0,3625.46,20.0,1090.9563,3672.1954,,1.0
sensor_factory,technoprom,3,2,76009.2,7734.1862,3314.276,50.519,3801.3703,19.9952,1165.4159,3855.1069,19.8965,0.994898
sensor_factory,technoprom,3,3,79929.2,8106.1253,3455.8482,52.2416,4000.2909,19.9808,1248.8864,4061.7832,19.7064,0.989796
sensor_factory,technoprom,3,4,84319.6,8527.2638,3616.6497,54.192,4225.0872,19.9569,1342.6445,4295.2178,19.5306,0.984694
sensor_factory,technoprom,3,5,89236.85,9003.5488,3798.8689,56.3978,4479.0055,19.9234,1448.1379,4558.8025,19.3655,0.979592
sensor_factory,technoprom,3,6,94744.17,9541.7274,4004.9748,58.8902,4765.7403,19.8803,1567.0295,4856.4008,19.207,0.97449
sensor_factory,technoprom,3,7,100912.37,10149.4576,4237.7555,61.7047,5089.4977,19.8276,1701.2281,5192.4146,19.0519,0.969388
sensor_factory,technoprom,3,8,107820.75,10835.4046,4500.3531,64.8816,5455.0478,19.7653,1852.9124,5571.8393,18.8986,0.964286
sensor_factory,technoprom,3,9,115558.13,11609.4335,4796.3213,68.4663,5867.8419,19.6935,2024.5985,6000.3891,18.7439,0.959184
sensor_factory,technoprom,3,10,126519.47,12712.9344,5224.2853,73.5769,6451.1128,19.612,2260.3426,6604.4072,18.7929,0.954082
sensor_factory,technoprom,3,11,136225.25,13698.4398,5599.1678,78.141,6978.384,19.521,2481.8592,7152.2946,18.4076,0.94898
sensor_factory,technoprom,3,12,147095.72,14810.5319,6021.1824,83.2914,7574.2705,19.4204,2733.3605,7771.7366,18.2425,0.943877
sensor_factory,technoprom,3,13,159270.64,16065.682,6496.1575,89.1043,8247.9656,19.3103,3019.2051,8472.3958,18.0719,0.938776
sensor_factory,technoprom,3,14,172906.56,17482.6649,7030.6962,95.6667,9009.9827,19.1906,3344.4209,9265.3319,17.8945,0.933674
sensor_factory,technoprom,3,15,188178.79,19082.8771,7632.2855,103.0777,9872.3371,19.0612,3714.7957,10163.1937,17.7099,0.928571
sensor_factory,technoprom,3,16,205283.68,20890.7146,8309.4332,111.4503,10848.7531,18.9223,4136.9716,11180.4363,17.518,0.92347
sensor_factory,technoprom,3,17,224441.16,22934.0765,9071.7954,120.9136,11954.9897,18.7738,4618.6545,12333.6751,17.3177,0.918367
sensor_factory,technoprom,3,18,245897.54,25244.8391,9930.3615,131.6153,13209.0901,18.6158,5168.7136,13641.9441,17.109,0.913265
sensor_factory,technoprom,3,19,269928.68,27859.4631,10897.6333,143.7243,14631.7517,18.4481,5797.3961,15127.0933,16.8917,0.908163
sensor_factory,technoprom,3,20,321958.48,33425.2486,13001.3171,169.5009,17621.3546,18.2709,7068.7222,18236.9848,17.4036,0.903061
sensor_factory,technoprom,3,21,352103.15,36796.5191,14231.7671,185.1141,19470.2849,18.0841,7904.4505,20171.2602,16.3038,0.897959
sensor_factory,technoprom,3,22,385865.18,40618.2418,15620.6325,202.8135,21571.4723,17.8878,8860.8312,22370.9045,16.0681,0.892857
sensor_factory,technoprom,3,23,423678.65,44953.762,17189.1651,222.8925,23961.2828,17.6818,9956.3695,24874.4202,15.8228,0.887755
sensor_factory,technoprom,3,24,466029.74,49876.0231,18961.7045,245.6887,26681.708,17.4663,11212.573,27726.2964,15.5678,0.882653
sensor_factory,technoprom,3,25,513462.96,55469.0634,20966.1506,271.5915,29781.2495,17.2411,12654.4333,30977.9531,15.3033,0.877551
sensor_factory,technoprom,3,26,566588.16,61829.9261,23234.5532,301.0503,33316.0607,17.0065,14311.0608,34688.9609,15.0291,0.872449
sensor_factory,technoprom,3,27,626088.39,69070.8005,25803.7537,334.5847,37351.242,16.7622,16216.4251,38928.4313,14.7454,0.867347
sensor_factory,technoprom,3,28,692728.64,77321.6058,28716.2045,372.7963,41962.3663,16.5083,18410.1815,43776.6422,14.4521,0.862245
sensor_factory,technoprom,3,29,767365.72,86733.0656,32020.8914,416.3832,47237.3382,16.2449,20938.7322,49327.032,14.1493,0.857143
sensor_factory,technoprom,3,30,975545.31,111748.6756,41010.8059,532.2369,61078.9005,15.9719,27350.4947,63841.887,15.0402,0.852041
sensor_factory,technoprom,3,31,1069170.07,124242.1348,45322.7703,590.0974,68146.4623,15.6893,30819.4549,71296.4234,13.2471,0.846939
sensor_factory,technoprom,3,32,1174029.8,138530.5299,50230.6587,656.2706,76249.9325,15.3971,34822.1652,79849.188,12.9401,0.841837
sensor_factory,technoprom,3,33,1291472.69,154893.6965,55823.4943,732.0526,85554.1901,15.0954,39447.6631,89675.8832,12.6225,0.836735
sensor_factory,technoprom,3,34,1423008.73,173659.6848,62205.1085,818.9628,96252.9838,14.784,44801.1224,100983.0967,12.2945,0.831633
sensor_factory,technoprom,3,35,1570329.1,195214.0463,69496.9157,918.7866,108574.5593,14.4631,51007.0769,114014.3399,11.9563,0.826531
sensor_factory,technoprom,3,36,1735327.91,220011.1884,77841.3018,1033.6285,122788.5445,14.1327,58213.3695,129057.4354,11.6082,0.821429
sensor_factory,technoprom,3,37,1920126.58,248588.2896,87405.7703,1165.9765,139214.3922,13.7926,66595.9997,146453.5784,11.2505,0.816327
sensor_factory,technoprom,3,38,2127101.09,281582.4531,98388.0057,1318.7809,158231.8299,13.4429,76365.1731,166608.5622,10.8834,0.811224
sensor_factory,technoprom,3,39,2358912.54,319751.9772,111022.1857,1495.5538,180293.7868,13.0837,87772.7494,190006.6571,10.5073,0.806122
sensor_factory,technoprom,3,40,3043337.23,423049.9764,145958.9636,1973.9535,239351.8416,12.7149,117527.5823,252468.2546,11.589,0.80102
sensor_factory,technoprom,3,41,3334121.51,476075.4249,163207.3861,2219.528,270264.2044,12.3365,133829.7327,285323.2267,9.4067,0.795918
sensor_factory,technoprom,3,42,3659799.91,537732.6237,183162.9096,2505.0784,306296.2331,11.9486,152936.6562,323642.8049,9.0386,0.790816
sensor_factory,technoprom,3,43,4024559.71,609628.6433,206312.494,2838.0474,348415.9487,11.551,175396.1263,368464.0943,8.6601,0.785714
sensor_factory,technoprom,3,44,4433090.69,693720.4449,233246.6274,3227.4982,397804.2978,11.1439,201878.9167,421052.8772,8.2718,0.780612
sensor_factory,technoprom,3,45,4890645.39,792405.8064,264685.8255,3684.5356,455910.8375,10.7272,233211.3714,482963.507,7.8744,0.77551
sensor_factory,technoprom,3,46,5403106.65,908642.629,301515.3995,4222.8582,524526.8031,10.3009,270418.1458,556117.499,7.4685,0.770408
sensor_factory,technoprom,3,47,5977063.26,1046107.5555,344831.5896,4859.4937,605882.3307,9.8651,314779.1662,642908.122,7.0549,0.765306
sensor_factory,technoprom,3,48,6619894.67,1209409.5945,396003.5918,5615.7876,702777.4871,9.4196,367906.5003,746341.3819,6.6343,0.760204
sensor_factory,technoprom,3,49,7339865.85,1404381.9174,456758.2392,6518.7547,818761.2835,8.9646,431849.4205,870228.6451,6.2075,0.755102
sensor_factory,technoprom,3,50,9600080.9,1930901.7835,623759.202,8957.2039,1129421.2785,8.5,600125.4199,1201395.1566,7.2755,0.75
server_center_v2,technoprom,4,1,152902.08,10131.6018,3753.3333,101.5,5460.7886,28.0,2373.7814,5000.1018,,1.0
server_center_v2,technoprom,4,2,160152.08,10580.6243,3899.6796,104.6488,5721.3774,27.9919,2510.3312,5249.8507,27.8216,0.994898
server_center_v2,technoprom,4,3,168272.08,11090.6795,4066.7066,108.2257,6016.7,27.9675,2664.2579,5532.489,27.4954,0.989796
server_center_v2,technoprom,4,4,177366.48,11669.1636,4256.7679,112.2825,6351.0985,27.9269,2837.8965,5852.2072,27.1963,0.984694
server_center_v2,technoprom,4,5,187552.21,12324.4958,4472.5283,116.8781,6729.5278,27.87,3033.9261,6213.7943,26.9158,0.979591
server_center_v2,technoprom,4,6,198960.23,13066.2507,4717.0167,122.0799,7157.6241,27.797,3255.3957,6622.6982,26.6483,0.97449
server_center_v2,technoprom,4,7,211737.21,13905.3398,4993.6486,127.9641,7641.8425,27.7076,3505.8348,7085.177,26.3868,0.969387
server_center_v2,technoprom,4,8,226047.42,14854.1744,5306.32,134.6181,8189.5156,27.6021,3789.2414,7608.3335,26.1291,0.964286
server_center_v2,technoprom,4,9,242074.86,15926.9287,5659.4299,142.141,8809.0613,27.4802,4110.2572,8200.3475,25.8697,0.959183
server_center_v2,technoprom,4,10,270910.7,17855.2562,6310.8922,155.6638,9908.1692,27.3422,4662.2029,9242.1001,26.2357,0.954082
server_center_v2,technoprom,4,11,291015.52,19228.5442,6759.9297,165.2942,10703.8886,27.1878,5077.6465,10003.9835,25.2662,0.948979
server_center_v2,technoprom,4,12,313532.92,20781.9011,7266.7461,176.1875,11604.9018,27.0173,5549.2143,10867.2413,24.9912,0.943878
server_center_v2,technoprom,4,13,338752.41,22539.4605,7838.7053,188.5127,12625.6509,26.8305,6084.9977,11845.9688,24.7068,0.938776
server_center_v2,technoprom,4,14,366998.24,24528.8613,8484.2111,202.4639,13782.7021,26.6275,6694.3086,12956.349,24.4119,0.933674
server_center_v2,technoprom,4,15,398633.57,26781.785,9212.8494,218.2629,15095.0852,26.4082,7387.8909,14216.9947,24.1053,0.928572
server_center_v2,technoprom,4,16,434065.13,29334.584,10035.5576,236.165,16584.6894,26.1726,8178.1658,15649.3458,23.7859,0.923469
server_center_v2,technoprom,4,17,473748.48,32229.0407,10964.8566,256.463,18276.7174,25.9209,9079.4847,17278.1118,23.4531,0.918368
server_center_v2,technoprom,4,18,518193.83,35513.2299,12015.0656,279.494,20200.2431,25.6529,10108.4915,19131.8407,23.1062,0.913265
